#	Гэрээний нэр	Эрдсийн төрөл	Гэрээний төрөл	Гэрээ байгуулсан огноо	Баримт бичгийн төрөл	Гэрээ байгуулсан төрийн байгууллага	Компанийн нэр	Төслийн нэр	Гэрээний файл	OCID	Аннотацийн текст	Метадата текст
1020.	Дорноговь аймгийн Сайхандулаан сум болон Фрийгүүд Эрин ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ	Алт;	Газар ашиглах тухай гэрээ	2016-09-27	Гэрээ	Дорноговь аймгийн Сайхандулаан сумын ЗДТГ;	Фрийгүүд Эрин ХХК			ocds-591adf-MN0967407001RC		
1021.	БОАЖЯ, АМГТГ, МХЕГ, Өвөрхангай аймаг болон Баярсгоулд ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-09-23	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	Баярсгоулд ХХК	Бөөрөлжүүтийн гол - 1		ocds-591adf-MN1877560801RC		
1022.	БОАЖЯ, АМГ, МХЕГ, Төв, Булган  аймаг болон Наран Гоулд ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-09-20	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	Наран гоулд ХХК	Ар тамсаг Алтны шороон орд		ocds-591adf-MN8478010977RC		
1023.	Бичил уурхайгаар ашигт малтмал олборлох  тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2016-09-20	Гэрээ	Өвөрхангай аймгийн Нарийнтээл сумын Засаг дарга;	Их баялаг нөхөрлөл	Сэнжит нэртэй газарт бичил уурхайгаар алт олборлох		ocds-591adf-MN7216961867RC		
1024.	Говь-Алтай аймгийн Цээл сум болон Алтайн хүдэр ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ 00010	Төмөр;	Газар ашиглах тухай гэрээ	2016-09-19	Гэрээ	Говь-Алтай аймгийн Цээл сумын ЗДТГ;	Алтайн Хүдэр ХХК			ocds-591adf-MN1642144341RC		
1025.	Говь-Алтай аймгийн Цээл сум болон Алтайн хүдэр ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ 009	Төмөр;	Газар ашиглах тухай гэрээ	2016-09-19	Гэрээ	Говь-Алтай аймгийн Цээл сумын ЗДТГ;	Алтайн Хүдэр ХХК			ocds-591adf-MN4108597670RC		
1026.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2016-09-09	Гэрээ	Өвөрхангай аймгийн Нарийнтээл сумын Засаг дарга;	Баянхангай нөхөрлөл	Сэнжит нэртэй газар бичил уурхайгаар алт олборлох		ocds-591adf-MN1935635556RC		
1027.	"""Эргэл XII"" талбайд газрын тосны хайгуул, ашиглалтын үйл ажиллагаа эрхлэх талаар Ашигт малтмал, газрын тосны газар ""Смарт ойл инвестмент лтд"" компанийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2016-09-09	Гэрээ	Ашигт малтмал, газрын тосны газар;	Смарт ойл инвестмент лтд			ocds-591adf-MN3815034117RC		
1028.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2016-08-31	Гэрээ	Өвөрхангай аймгийн Нарийнтээл сумын Засаг дарга;	Их булаг нөхөрлөл	Цагаан бяруут нэртэй газарт бичил уурхайгаар алт олборлох		ocds-591adf-MN8843117891RC		
1029.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2016-08-18	Гэрээ	Өвөрхангай Нарийнтээл сумын Засаг дарга;	Баянтээг нөхөрлөл	бичил уурхайгаар алт олборлох		ocds-591adf-MN8469480523RC		
1030.	Дорнод аймгийн Матад сум, Петрочайна Дачин Тамсаг компаний хооронд байгуулсан Байгаль орчныг хамгаалах, орон нутгийн хөгжилд дэмжлэг үзүүлэх гэрээ	Газрын Тос;	Орон нутагтай хамтран ажиллах гэрээ	2016-08-18	Гэрээ	Дорнод аймгийн Матад сумын Засаг даргын тамгын газар;	Петрочайна Дачин Тамсаг	Газрын тосны 19-р талбай		ocds-591adf-MN5301202196RC		
1031.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2016-08-16	Гэрээ	Өвөрхангай аймгийн Нарийнтээл сумын Засаг дарга;	Эрдэнийн ундарга нөхөрлөл	Бургасан худаг нэртэй газарт бичил уурхайгаар алт олборлох		ocds-591adf-MN5818848848RC		
1032.	БОНХАЖЯ, АМГ, МХЕГ, Сэлэнгэ аймаг болон Морьтхангай ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Тодорхойгүй;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-07-29	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	Морьтхангай ХХК	Ерөө-Хэрээн голын орд		ocds-591adf-MN0701959833RC		
1033.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Арголд"" ХХК]"	Алт;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2016-07-22	Гэрээ	Ашигт малтмалын газар;	Арголд ХХК			ocds-591adf-MN9955368208RC		
1034.	БОНХАЖЯ, АМГ, МХЕГ, Сэлэнгэ   аймаг болон Барилга-Орд ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-07-21	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	Барилга-Орд ХХК	Хүйтний голын алт шороон орд		ocds-591adf-MN2286489600RC		
1035.	БОНХАЖЯ, АМГ, МХЕГ, Баянхонгор аймаг болон Ти Энд Ти Юникс ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-07-18	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	Ти Энд Ти Юникс ХХК	Алтны шороон орд		ocds-591adf-MN7736998118RC		
1036.	БОНХАЖЯ, АМГ, МХЕГ, Архангай  аймаг болон БМНС ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-07-18	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	БМНС ХХК	Өлзийт Тээл алтны шороон орд ашиглах		ocds-591adf-MN0115798948RC		
1037.	БОНХАЖЯ, АМГ, МХЕГ, Сэлэнгэ   аймаг болон Алтай констракшн ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Тодорхойгүй;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-07-08	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	Алтай констракшн ХХК			ocds-591adf-MN5408633979RC		
1038.	БОНХАЖЯ, АМГ, МХЕГ,Төв  аймгийн Заамар сум болон Жотойн бажууна ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-07-07	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	Жотойн бажууна ХХК			ocds-591adf-MN1404253286RC		
1039.	Хэнтий аймгийн Ус, цаг уур орчны шинжилгээний алба болон Дацан трейд ХХК-ийн хооронд байгуулсан хамтран ажиллах гэрээ	Тодорхойгүй;	Орон нутагтай хамтран ажиллах гэрээ	2016-07-01	Гэрээ	Хэнтий аймгийн Ус, Цаг уур орчны шинжилгээний алба;	Дацан трейд ХХК			ocds-591adf-MN7677798911RC		
1040.	Хэнтий аймгийн Норовлин сум болон Дацан-трейд ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Алт;	Газар ашиглах тухай гэрээ	2016-06-27	Гэрээ	Хэнтий аймгийн Норовлин сумын ЗДТГ;	Дацан трейд ХХК			ocds-591adf-MN2233916526RC		
1041.	БОНХАЖЯ, АМГ, МХЕГ,Дорнод аймаг болон Хөөсгөл ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-06-22	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	Хөөсгөл ХХК			ocds-591adf-MN1016592439RC		
1042.	БОНХАЖЯ, АМГ, МХЕГ,Дархан-Уул аймаг болон Гуравт ХХК-ийн хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Гол мөрний урсац бүрэлдэх эх, усны сан бүхий газрын хамгаалалтын бүс, ойн сан бүхий газарт ашигт малтмал хайх, ашиглахыг хориглох тухай хуулийн дагуу хийгдэх гэрээ	2016-06-22	Гэрээ	Байгаль орчин, ногоон хөгжил, аялал жуулчлалын яам;	Гуравт ХХК			ocds-591adf-MN2292053905RC		
1043.	Хэрлэн голын сав газрын захиргаа болон Дацантрейд ХХК-ийн хооронд байгуулсан ус ашиглах гэрээ	Алт;	Ус ашиглах тухай гэрээ	2016-06-21	Гэрээ	Хэрлэн голын сав газрын захиргаа;	Дацан трейд ХХК			ocds-591adf-MN1606470904RC		
1044.	Булган аймгийн Дашинчилэн сумын ЗДТГ, Бэрхийн нурамт ХХК-ийн хооронд байгуулсан 2016 оны Нийгмийн хариуцлагын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2016-06-21	Гэрээ	Засаг даргын тамгын газар;	Бэрхийн нурамт			ocds-591adf-MN3367967869RC		
1045.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Гокбулган-Уул"" ХХК]"	Хайлуур Жонш;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2016-06-17	Гэрээ	Ашигт малтмалын газар;	"""Гокбулган-Уул"" ХХК"			ocds-591adf-MN4716712845RC		
1046.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Ди Жи Ти энд Эм"" ХХК]"	Хайлуур Жонш;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2016-06-17	Гэрээ	Ашигт малтмалын газар;	Ди Жи Ти энд Эм ХХК			ocds-591adf-MN5637558382RC		
1047.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай [""Нордвинд"" ХХК]"	Алт;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2016-06-08	Гэрээ	Ашигт малтмалын газар;	Нордвинд ХХК			ocds-591adf-MN2343957215RC		
1048.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2016-06-07	Гэрээ	Багахангай дүүргийн засаг дарга С.Эрдэнэбаяр;	Баянхангай нөхөрлөл			ocds-591adf-MN7678911391RC		
1049.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Оргил моунт"" ХХК]"	Алт;	Бусад	2016-06-06	Гэрээ	Ашигт малтмалын газар;	Оргил моунт ХХК	Мандал, Тэгшийн алтны шороон  орд		ocds-591adf-MN7903098463RC		
1050.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Антрацит"" ХХК]"	Алт;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2016-05-27	Гэрээ	Ашигт малтмалын газар;	Антрацит ХХК			ocds-591adf-MN9601579110RC		
1051.	Иргэн хуулийн этгээдэд газар ашиглуулах гэрээ	Төмөр;	Газар ашиглах тухай гэрээ	2016-05-16	Гэрээ	Дорноговь аймгийн Дэлгэрэх сумын ЗДТГ;	Засаг чандмань майнз ХХК			ocds-591adf-MN5419245124RC		
1052.	Говь-Алтай аймгийн Цээл сум болон Алтайн хүдэр ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ/00007/38-16	Төмөр;	Газар ашиглах тухай гэрээ	2016-05-10	Гэрээ	Говь-Алтай аймгийн Цээл сумын ЗДТГ;	Алтайн Хүдэр ХХК			ocds-591adf-MN1532223799RC		
1053.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Шижир гоулд"" ХХК]"	Алт;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2016-05-04	Гэрээ	Ашигт малтмалын газар;	Шижир гоулд ХХК			ocds-591adf-MN3829700669RC		
1054.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Эрдэнийн цахирмаа тал"" ХХК]"	Алт;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2016-05-04	Гэрээ	Ашигт малтмалын газар;	"""Эрдэнийн цахирмаа тал"" ХХК"			ocds-591adf-MN3413601034RC		
1055.	Өвөрхангай аймгийн Уянга сум болон Буд-Ундрам ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Алт;	Газар ашиглах тухай гэрээ	2016-04-18	Гэрээ	Өвөрхангай аймгийн Уянга сумын ЗДТГ;	Буд-Ундрам ХХК			ocds-591adf-MN3687625141RC		
1056.	Булган аймгийн Бүрэгхангай сумын ЗДТГ, Хүслэмж ХХК-ийн хооронд байгуулан нийгмийн хариуцлагын гэрээ 2016 он	Алт;Төмөр;	Орон нутагтай хамтран ажиллах гэрээ	2016-04-13	Гэрээ	Булган аймгийн Бүрэгхангай сумын ЗДТГ;	Хүслэмж			ocds-591adf-MN4473999392RC		
1057.	Булган аймгийн Бүрэгхангай сумын ЗДТГ, Эвсэг сайхан ХХК уул уурхайн ААН-ын хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2016-04-13	Гэрээ	Булган аймгийн Бүрэгхангай сумын ЗДТГ;	Эвсэг сайхан ХХК			ocds-591adf-MN3812163400RC		
1058.	Булган аймгийн Бүрэгхангай сумын ЗДТГ, ГБНБ ХХК-ын хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2016-04-13	Гэрээ	Булган аймгийн Бүрэгхангай сумын ЗДТГ;	ГБНБ			ocds-591adf-MN8388746961RC		
1059.	Булган аймгийн Бүрэгхангай сумын ЗДТГ, Өрмөн уул ХХК-ийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2016-04-13	Гэрээ	Булган аймгийн Бүрэгхангай сумын ЗДТГ;	Өрмөн Уул Групп			ocds-591adf-MN3254811553RC		
1060.	Булган аймгийн Бүрэгхангай сумын ЗДТГ, Төсөлч ХХК-ийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2016-04-13	Гэрээ	Булган аймгийн Бүрэгхангай сумын ЗДТГ;	Төсөлч			ocds-591adf-MN4457763193RC		
1061.	Булган аймаг Бүрэгхангай сумын ЗДТГ, Монполимет ХХК-ийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2016-04-13	Гэрээ	Булган аймаг Бүрэгхангай сумын ЗДТГ;	Монполимет			ocds-591adf-MN0193125630RC		
1062.	Булган аймгийн Бүрэгхангай сумын ЗДТГ, Өгөөж баянхангай ХХК-ийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2016-04-13	Гэрээ	Булган аймгийн Бүрэгхангай сумын ЗДТГ;	Өгөөжбаян хангай			ocds-591adf-MN9201874156RC		
1063.	Булган аймгийн Дашинчилэн сумын ЗДТГ, Болор оргил майнинг ХХК-ийн хооронд байгуулсан нийгмийн хариуцлагын чиглэлээр хамтран ажиллах гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2016-03-28	Гэрээ	Булган аймгийн Дашинчилэн сумын ЗДТГ;	Болор Оргил майнинг			ocds-591adf-MN4612260423RC		
1064.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Хунт өгөөж"" ХХК ]"	Хайлуур Жонш;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2016-03-16	Гэрээ	ашигт малтмалын газар;	Хунт-Өгөөж ХХК			ocds-591adf-MN4565196428RC		
1065.	Өвөрхангай аймгийн Уянга сум болон АУМ алт ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Барилгын Материал;Алт;	Газар ашиглах тухай гэрээ	2016-02-02	Гэрээ	Өвөрхангай аймгийн Уянга сумын ЗДТГ;	АУМ Алт ХХК			ocds-591adf-MN1760624707RC		
1066.	Дорноговь аймгийн Улаанбадрах сум болон Эрэл ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Барилгын Материал;Алт;Гөлтгөнө;Түгээмэл тархацтай ашигт малтмал;Битум;	Газар ашиглах тухай гэрээ	2016-01-22	Гэрээ	Дорноговь аймгийн Улаанбадрах аймгийн ГХБХБГазар;	Эрэл ХХК			ocds-591adf-MN9584762196RC		
1067.	Төв аймгийн Баянцагаан сум болон Э-транс ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Барилгын Материал;Түгээмэл тархацтай ашигт малтмал;	Газар ашиглах тухай гэрээ	2016-01-15	Гэрээ	Төв аймгийн Баянцагаан сумын ЗДТГ;	Э-транс ХХК			ocds-591adf-MN0633153998RC		
1068.	Төв аймгийн Баянцагаан сум болон Монголчёх метал ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Жонш;	Газар ашиглах тухай гэрээ	2016-01-15	Гэрээ	Төв аймгийн Баянцагаан сумын ЗДТГ;	Монголчёх метал ХХК			ocds-591adf-MN1149007010RC		
1069.	"Улсын төсвийн хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Цогт-Онон"" ХХК]"	Алт;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2015-12-31	Гэрээ	Ашигт малтмалын газар;	Цогт-Онон ХХК			ocds-591adf-MN8179943165RC		
1070.	Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн сэргээх тухай гэрээ [ЗТХ ХХК]	Алт;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2015-12-25	Гэрээ	Ашигт малтмалын газар;	ЗТХ ХХК			ocds-591adf-MN5338764717RC		
1071.	Орхон аймаг болон Чингэл бөөнцагаан ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Барилгын Материал;Түгээмэл тархацтай ашигт малтмал;	Газар ашиглах тухай гэрээ	2015-12-09	Гэрээ	Орхон аймгийн ЗДТГ;	Чингэлбөөнцагаан ХХК			ocds-591adf-MN8443060132RC		
1072.	"Орон нутагтай хамтран ажиллах гэрээ [Өмнөговь аймгийн Гурвантэс сум - ""Жавхлант орд"" ХХК]"	Нүүрс;	Орон нутагтай хамтран ажиллах гэрээ	2015-11-24	Нийгмийн гэрээ	Өмнөговь аймгийн Гурвантэс сум;	Жавхлант орд ХХК			ocds-591adf-MN3138566452RC		
1073.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Тайшин девелопмент"" ХХК]"	Төмрийн Хүдэр;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2015-11-20	Гэрээ	Ашигт малтмалын газар;	Тайшин девелопмент ХХК			ocds-591adf-MN3447408614RC		
1074.	Дорноговь аймгийн Айраг сум болон Экилешия ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ	Жонш;	Газар ашиглах тухай гэрээ	2015-11-18	Гэрээ	Дорноговь аймгийн Айраг сумын ЗДТГ;	Экилешия ХХК			ocds-591adf-MN2982555938RC		
1075.	"Монгол Улсын Засгийн газар болон ""Эрдэнэс цагаан суварга"" ХХК, ""Монголын алт"" (МАК) ХХК-ийн хооронд байгуулсан Цагаан суварга төслийн хөрөнгө оруулалтын гэрээ"	Зэс;	Хөрөнгө өруулалтын гэрээ	2015-10-13	Гэрээ	Засгийн газар;	Эрдэнэс цагаан суварга ХХК Монголын алт ХХК			ocds-591adf-MN5277413979RC		
1076.	Орхон аймаг болон Номун гранд ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Барилгын Материал;	Газар ашиглах тухай гэрээ	2015-09-30	Гэрээ	Орхон аймгийн ГХБХБГазар;	Номун гранд ХХК			ocds-591adf-MN1291449760RC		
1077.	"Улсын төсвийн хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Өрмөн уул"" ХХК]"	Алт;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2015-08-26	Гэрээ	Ашигт малтмалын газар;	Өрмөн Уул ХХК			ocds-591adf-MN1013120602RC		
1078.	Сэлэнгэ аймгийн Мандал сум болон Сонгоулд ХХК-ийн хооронд байгуулсан газар ашиглах гэрээ	Алт;	Газар ашиглах тухай гэрээ	2015-08-22	Гэрээ	Сэлэнгэ аймгийн Мандал сумын ЗДТГ;	Сонгоулд ХХК			ocds-591adf-MN9148113419RC		
1079.	Төрийн өмчийн бодлого, зохицуулалтын газар болон Нортерн рэйлвэйс ХХК-ийн хооронд байгуулсан концессын гэрээ	Тодорхойгүй;	Концессийн гэрээ	2015-08-20	Гэрээ	Монгол Улсын Засгийн Газар;	Нортерн рэйлвэйс ХХК	"""Эрдэнэт хот- Овоотын уурхай"" чиглэлд төмөр замын суурь бүтцийн зураг төсөл боловсруулах-барих-ашиглах-шилжүүлэх"		ocds-591adf-MN2585494208RC		
1080.	"Улсын төсвөөс хайгуулын ажилд гарсан зардлыг нөхөн төлөх тухай гэрээ [""Күнлүн"" ХХК]"	Шавар;	Улсын төсвийн хөрөнгөөр хийсэн хайгуулын ажлын зардлын нөхөн төлбөрийн гэрээ	2015-08-18	Гэрээ	Ашигт малтмалын газар;	Күнлүн ХХК			ocds-591adf-MN2143252919RC		
1081.	Дорноговь аймгийн Айраг сум болон Лотус-дай-уул ХХК-ийн хооронд байгуулсан газар ашиглуулах гэрээ	Жонш;	Газар ашиглах тухай гэрээ	2015-06-29	Гэрээ	Дорноговь аймгийн Айраг сумын ЗДТГ;	Лотус Дай Уул ХХК			ocds-591adf-MN4606629530RC		
1082.	Увс аймгийн Засаг даргын Тамгын газар болон Монголиа Гладвилл Увс Петролиум ХХК хооронд байгуулах Хамтын ажиллагааны гэрээ	Газрын Тос;	Орон нутагтай хамтран ажиллах гэрээ	2015-06-26	Гэрээ	Увс аймгийн Засаг даргын тамгын газар;	Монголиа Гладвилл Увс Петролиум	Увс-I талбайд газрын тосны хайгуул хийх төсөл		ocds-591adf-MN4393150979RC		
1083.	Хэнтий аймгийн Баян-Овоо сумын ЗДТГ, Ханшашир ХХК-ийн хооронд байгуулсан хамтран ажиллах гэрээ	Жонш;	Орон нутагтай хамтран ажиллах гэрээ	2015-06-02	Гэрээ	Хэнтий аймгийн Баян-Овоо сумын ЗДТГ;	ХАНШАШИР			ocds-591adf-MN9580404660RC		
1084.	Оюу толгойн далд уурхайн бүтээн байгуулалт, санхүүжилтийн төлөвлөгөө	Зэс;Алт;	Бусад	2015-05-18	Төслийн төлөвлөгөө	Монгол Улсын Засгийн газар;Эрдэнэс Оюу Толгой ХХК;	Оюу Толгой ХХК Туркойс Хилл Ресурсес Лимитед Ти Эйч Ар Оюу Толгой Лтд. Оюу Толгой Нидерланд БиВи	Оюу толгой		ocds-591adf-MN8074920686RC		
1085.	Oyu tolgoi Cooperation Agreement	Зэс;	Орон нутагтай хамтран ажиллах гэрээ	2015-04-21	Гэрээ	Citizens Representative's Meeting of Umnugobi Province;Governor of Umnugobi Province;Citizens Representative's Meeting of Khanbogd soum of Umnugobi Province;;	Oyu Tolgoi LLC	Oyu Tolgoi		ocds-591adf-MN7696921863RC		
1086.	Хамтын ажиллагааны гэрээ	Зэс;	Орон нутагтай хамтран ажиллах гэрээ	2015-04-21	Гэрээ	Өмнөговь аймгийн ИТХ;Өмнөговь аймгийн Засаг дарга;Өмнөговь аймгийн Ханбогд сумын Засаг дарга;Өмнөговь аймгийн Ханбогд сумын ИТХ;	Оюу Толгой ХХК	Оюу толгой		ocds-591adf-MN4073472457RC		
1087.	Нийслэлийн өмчийн харилцааны газар, Ихэр гурван цохио ХХК-ийн хооронд байгуулсан Газар ашиглах гэрээ	Барилгын Материал;	Газар ашиглах тухай гэрээ	2015-04-20	Гэрээ	Нийслэлийн өмчийн харилцааны газар;	Ихэр Гурван Цохио			ocds-591adf-MN4589861224RC		
1088.	"""Хар ус - II"" талбайд газрын тосны хайгуул, ашиглалтын үйл ажиллагаа эрхлэх талаар Газрын тосны газар, ""Ренова-Илч"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2015-04-17	Гэрээ	Газрын тосны газар;	Ренова Илч ХХК			ocds-591adf-MN4789557596RC		
