#	Гэрээний нэр	Эрдсийн төрөл	Гэрээний төрөл	Гэрээ байгуулсан огноо	Баримт бичгийн төрөл	Гэрээ байгуулсан төрийн байгууллага	Компанийн нэр	Төслийн нэр	Гэрээний файл	OCID	Аннотацийн текст	Метадата текст
717.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-23	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын Засаг дарга;	Дархан хайрханы өсөх үр нөхөрлөл	Санжинт багийн Зэвсгийн агуулах орших газар бичил уурхайгаар алт олборлох	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN4530649159RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 41 Дархан-Уул аймгийн Шарын гол сумын Засаг дарга Засаг дарга Д.Амарсанаа Contract Artisanal mining agreement 2018-04-23 2019-04-23 2018 Дархан хайрханы өсөх үр нөхөрлөл Нөхөрлөлийн ахлагч -1 Санжинт багийн Зэвсгийн агуулах орших газар бичил уурхайгаар алт олборлох Government rc 0 -1 -1 1 159167 ocds-591adf-MN4530649159RC http://admin.iltodgeree.mn/app/825/825-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/825/825-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 19 362 19 362"
718.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-23	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын Засаг дарга;	Нямууд голд нөхөрлөл	Санжинт багийн Цагаан хөтөл нэртэй газарт бичил уурхайгаар алт олборлох	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN6233889302RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 41 Дархан-Уул аймгийн Шарын гол сумын Засаг дарга Засаг дарга Д.Амарсанаа Contract Artisanal mining agreement 2018-04-23 2020-04-23 2018 Нямууд голд нөхөрлөл Нөхөрлөлийн ахлагч Ж.Нямхүү -1 Санжинт багийн Цагаан хөтөл нэртэй газарт бичил уурхайгаар алт олборлох Government rc 0 -1 -1 1 159510 ocds-591adf-MN6233889302RC http://admin.iltodgeree.mn/app/858/858-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/858/858-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 19 362 19 362"
719.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Жонш;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-23	Гэрээ	Хэнтий аймгийн Батноров сумын Засаг дарга;	Амлалтын нутаг  нөхөрлөл	Цог-Өндөр хэмээх газар бичил уурхайгаар Жонш олборлох төсөл	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN0399850866RC		" Бичил уурхайгаар ашигт малтмал олборлох гэрээ mn MN Mongolia 91 Хэнтий аймгийн Батноров сумын Засаг дарга Засаг дарга Г.Тайванжаргал Contract Artisanal mining agreement 2018-04-23 2019-04-23 2018 Амлалтын нутаг  нөхөрлөл Хэнтий аймгийн Батноров сум, Эхэнбүрд баг Нөхөрлөлийн ахлагч Т.Баатарчулуун -1 Цог-Өндөр хэмээх газар бичил уурхайгаар Жонш олборлох төсөл Government rc 0 -1 -1 1 204086 ocds-591adf-MN0399850866RC http://admin.iltodgeree.mn/app/793/793-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-geree.pdf http://admin.iltodgeree.mn/app/793/793-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-geree.txt 18 338 18 338"
720.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-23	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын Засаг дарга;	Эвсэг ардууд нөхөрлөл	Буянт нэртэй газарт бичил уурхайгаар алт олборлох	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN8899112183RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 41 Дархан-Уул аймгийн Шарын гол сумын Засаг дарга Засаг дарга Д.Амарсанаа Contract Artisanal mining agreement 2018-04-23 2019-04-23 2018 Эвсэг ардууд нөхөрлөл нөхөрлөлийн ахлагч О.Цэцэгмаа -1 Буянт нэртэй газарт бичил уурхайгаар алт олборлох Government rc 0 -1 -1 1 161176 ocds-591adf-MN8899112183RC http://admin.iltodgeree.mn/app/888/888-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/888/888-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 19 362 19 362"
721.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-23	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын Засаг дарга;	Баялаг хайрханы өв нөхөрлөл	Шарын гол сумын Санжинт багт бичил уурхайгаар алт олборлох төсөл	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN1178911040RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 41 Дархан-Уул аймгийн Шарын гол сумын Засаг дарга Засаг дарга Д.Амарсанаа Contract Artisanal mining agreement 2018-04-23 2020-04-23 2018 Баялаг хайрханы өв нөхөрлөл Нөхөрлөлийн ахлагч Б.Алтантуяа -1 Шарын гол сумын Санжинт багт бичил уурхайгаар алт олборлох төсөл Government rc 0 -1 -1 1 159928 ocds-591adf-MN1178911040RC http://admin.iltodgeree.mn/app/798/798-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/798/798-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 19 362 19 362"
722.	Бичил уурхайгаар ашигт малтмал олборлох  тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-23	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын Засаг дарга;	Этно голд нөхөрлөл	Цагаан хөтөл нэртэй газарт бичил уурхайгаар алт олборлох	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN2716448343RC		" Бичил уурхайгаар ашигт малтмал олборлох  тухай гэрээ mn MN Mongolia 41 Дархан-Уул аймгийн Шарын гол сумын Засаг дарга Гэрээ Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ 2018-04-23 2020-04-23 2018 Этно голд нөхөрлөл -1 Цагаан хөтөл нэртэй газарт бичил уурхайгаар алт олборлох Other rc 0 -1 -1 1 162469 ocds-591adf-MN2716448343RC http://admin.iltodgeree.mn/app/893/893-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/893/893-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 19 362 19 362"
723.	БОАЖЯ, АМГТГ, МХЕГ, Сэлэнгэ аймаг болон Ганбаттулга ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-04-19	Гэрээ	БОАЖЯ-ны ХБОБНУГ-ын дарга;АМГТГ-ын УУҮТХ-ийн дарга;Сэлэнгэ аймгийн засаг дарга;МХЕГ-ын ГУУХХ-ийн дарга;	Ганбаттулга ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN4160972249RC		" БОАЖЯ, АМГТГ, МХЕГ, Сэлэнгэ аймаг болон Ганбаттулга ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ mn MN Mongolia 41 БОАЖЯ-ны ХБОБНУГ-ын дарга Г.Нямдаваа АМГТГ-ын УУҮТХ-ийн дарга Д.Хангай Сэлэнгэ аймгийн засаг дарга Ш.Оргил МХЕГ-ын ГУУХХ-ийн дарга С.Батмөнх-Эрдэнэ Contract Усны сан бүхий газрын энгийн хамгаалалттай бүсэд олборлолт явуулж эхэлсэн, тусгай зөвшөөрөл  бүхий талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ 2018-04-19 2018 Ганбаттулга ХХК Захирал О.Баянмөнх -1 MV-07969 Government rc 0 -1 -1 1 4274050 ocds-591adf-MN4160972249RC https://www.iltodgeree.mn/rc_admin/app/1084/1084-boazhya-amgtg-mkheg-selenge-aymag-bolon-ganbattulga-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1084/1084-boazhya-amgtg-mkheg-selenge-aymag-bolon-ganbattulga-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.txt 13 237 13 237"
724.	БОАЖЯ, АМГТГ,МХЕГ, Сэлэнгэ аймаг болон Инфинити спейс ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Төмрийн Хүдэр;	Бусад	2018-04-19	Гэрээ	БОАЖЯ;АМГТГ;Сэлэнгэ аймаг ЗДТГ;МХЕГ;	Инфинити спейс ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN7640123264RC		" БОАЖЯ, АМГТГ,МХЕГ, Сэлэнгэ аймаг болон Инфинити спейс ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ mn MN Mongolia 50 БОАЖЯ АМГТГ Сэлэнгэ аймаг ЗДТГ МХЕГ Гэрээ Тусгай зөвшөөрлийн талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ 2018-04-19 2018 Инфинити спейс ХХК -1 MV-016947 БОАЖЯ Other rc 0 -1 -1 1 1615927 ocds-591adf-MN7640123264RC https://www.iltodgeree.mn/rc_admin/app/1085/1085-boazhya-amgmkheg-selenge-aymag-bolon-infiniti-speys-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1085/1085-boazhya-amgmkheg-selenge-aymag-bolon-infiniti-speys-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.txt 13 237 13 237"
725.	БОАЖЯ, АМГТГ, МХЕГ, Төв аймаг болон Багатаян ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-04-19	Гэрээ	БОАЖЯ;АМГТГ;Дархан-Уул аймгийн ЗДТГ;МХЕГ;	Багатаян ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN4791529345RC		" БОАЖЯ, АМГТГ, МХЕГ, Төв аймаг болон Багатаян ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ mn MN Mongolia 41 БОАЖЯ ХБОБНУГ-ын дарга Г.Нямдаваа АМГТГ УУҮТХ-ийн дарга Д.Хангай Дархан-Уул аймгийн ЗДТГ Засаг дарга С.Насанбат МХЕГ ГУУХХ-ийн дарга С.Батмөнх-Эрдэнэ Contract Тусгай зөвшөөрлийн талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ 2018-04-19 2018 Багатаян ХХК Захирал М.Болдбаатар -1 MV-000150 БОАЖЯ Government rc 0 -1 -1 1 3159902 ocds-591adf-MN4791529345RC https://www.iltodgeree.mn/rc_admin/app/1086/1086-boazhya-amgtg-mkheg-tv-aymag-bolon-bagatayan-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1086/1086-boazhya-amgtg-mkheg-tv-aymag-bolon-bagatayan-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.txt 19 362 19 362"
726.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ Баян ундарга арвижих	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-17	Гэрээ	Дархан Хонгор сумын Засаг дарга Т.Атархишиг;	Баян ундарга арвижих нөхөрлөл	Шивэртийн ам нэртэй газарт бичил уурхайгаар алт олборлох	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN0143930877RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ Баян ундарга арвижих mn MN Mongolia 41 Дархан Хонгор сумын Засаг дарга Т.Атархишиг Contract Artisanal mining agreement 2018-04-17 2019-04-17 2018 Баян ундарга арвижих нөхөрлөл -1 Шивэртийн ам нэртэй газарт бичил уурхайгаар алт олборлох Government rc 0 -1 -1 1 179310 ocds-591adf-MN0143930877RC http://admin.iltodgeree.mn/app/624/624-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree-bayan-undarga-arvizhikh.pdf http://admin.iltodgeree.mn/app/624/624-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree-bayan-undarga-arvizhikh.txt 19 360 19 360"
727.	БОАЖЯ, АМГТГ, МХЕГ, Төв аймаг болон Уулс Заамар ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-04-11	Гэрээ	БОАЖЯ-ны ХБОБНУГ-ын дарга;АМГТГ-ын УУҮТХ-ийн дарга;Төв аймгийн засаг дарга;МХЕГ-ын ГУУХХ-ийн дарга;	Уулс заамар ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN3496908961RC		" БОАЖЯ, АМГТГ, МХЕГ, Төв аймаг болон Уулс Заамар ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ mn MN Mongolia 41 БОАЖЯ-ны ХБОБНУГ-ын дарга Г.Нямдаваа АМГТГ-ын УУҮТХ-ийн дарга Д.Хангай Төв аймгийн засаг дарга Ж.Батжаргал МХЕГ-ын ГУУХХ-ийн дарга С.Батмөнх-Эрдэнэ Contract Тусгай зөвшөөрлийн талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ 2018-04-11 2018 Уулс заамар ХХК захирал З.Батбаатар -1 MV-004691 rc 0 -1 -1 1 2976818 ocds-591adf-MN3496908961RC https://www.iltodgeree.mn/rc_admin/app/1082/1082-boazhya-amgtg-mkheg-tv-aymag-bolon-uuls-zaamar-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1082/1082-boazhya-amgtg-mkheg-tv-aymag-bolon-uuls-zaamar-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.txt 14 263 14 263"
728.	БОАЖЯ, АМГТГ, МХЕГ, Төв аймаг болон Уулс Заамар ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-04-11	Гэрээ	БОАЖЯ-ны ХБОБНУГ-ын дарга;АМГТГ-ын УУҮТХ-ийн дарга;Төв аймгийн засаг дарга;МХЕГ-ын ГУУХХ-ийн дарга;	Уулс заамар ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN0636048760RC		" БОАЖЯ, АМГТГ, МХЕГ, Төв аймаг болон Уулс Заамар ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ mn MN Mongolia 41 БОАЖЯ-ны ХБОБНУГ-ын дарга Г.Нямдаваа АМГТГ-ын УУҮТХ-ийн дарга Д.Хангай Төв аймгийн засаг дарга Ж.Батжаргал МХЕГ-ын ГУУХХ-ийн дарга С.Батмөнх-Эрдэнэ Contract Тусгай зөвшөөрлийн талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ 2018-04-11 2018 Уулс заамар ХХК Захирал З.Батбаатар -1 MV-020427 Government rc 0 -1 -1 1 2967240 ocds-591adf-MN0636048760RC https://www.iltodgeree.mn/rc_admin/app/1083/1083-boazhya-amgtg-mkheg-tv-aymag-bolon-uuls-zaamar-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1083/1083-boazhya-amgtg-mkheg-tv-aymag-bolon-uuls-zaamar-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.txt 14 263 14 263"
729.	БОАЖЯ, АМГ,МХЕГ, Төв, Булган  аймаг болон Эко Алтан Заамар ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-04-10	Гэрээ	БОАЖЯ-ны ХБОБИУГ-ын дарга;АМГТГ-ын УУҮТХ-ийн дарга;Төв аймгийн засаг дарга;Булган аймгийн засаг дарга;МХЕГ-ын ГУУХХ-ийн дарга;	Эко алтан заамар ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN3048955066RC		" БОАЖЯ, АМГ,МХЕГ, Төв, Булган  аймаг болон Эко Алтан Заамар ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ mn MN Mongolia 41 БОАЖЯ-ны ХБОБИУГ-ын дарга Г.Нямдаваа АМГТГ-ын УУҮТХ-ийн дарга Д.Хангай Төв аймгийн засаг дарга Ж.Батжаргал Булган аймгийн засаг дарга З.Батзориг МХЕГ-ын ГУУХХ-ийн дарга С.Батмөнх-Эрдэнэ Contract Тусгай зөвшөөрлийн талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ 2018-04-10 2018 Эко алтан заамар ХХК Захирал С.Эрдэнэжаргал -1 MV-007712, MV-007713 rc 0 -1 -1 1 3073687 ocds-591adf-MN3048955066RC https://www.iltodgeree.mn/rc_admin/app/1081/1081-boazhya-amgmkheg-tv-bulgan-aymag-bolon-eko-altan-zaamar-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1081/1081-boazhya-amgmkheg-tv-bulgan-aymag-bolon-eko-altan-zaamar-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.txt 14 263 14 263"
730.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-09	Гэрээ	Дархан Хонгор сумын Засаг дарга;	хан бүрэн тулга ЗГБХ		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN6481288008RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 41 Дархан Хонгор сумын Засаг дарга Contract Artisanal mining agreement 2018-04-09 2019-04-09 2018 хан бүрэн тулга ЗГБХ -1 rc 0 -1 -1 1 178932 ocds-591adf-MN6481288008RC http://admin.iltodgeree.mn/app/955/955-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/955/955-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 19 360 19 360"
731.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-09	Гэрээ	Дархан Хонгор сумын Засаг дарга;	хасагт хайрхан		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN1500216234RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 41 Дархан Хонгор сумын Засаг дарга Contract Artisanal mining agreement 2018-04-09 2019-04-09 2018 хасагт хайрхан -1 rc 0 -1 -1 1 179263 ocds-591adf-MN1500216234RC https://www.iltodgeree.mn/rc_admin/app/956/956-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf https://www.iltodgeree.mn/rc_admin/app/956/956-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 19 360 19 360"
732.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-04-05	Гэрээ	Төв аймгийн Заамар сум;	Нутгийн буян нөхөрлөл		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN5245439824RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 41 Төв аймгийн Заамар сум Contract Artisanal mining agreement 2018-04-05 2020-10-05 2018 Нутгийн буян нөхөрлөл -1 rc 0 -1 -1 1 123680 ocds-591adf-MN5245439824RC http://admin.iltodgeree.mn/app/931-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf 14 263 14 263"
733.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Жонш;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-03-28	Гэрээ	Дундговь аймгийн ЗДТГ, Баянжаргалан сумын Засаг дарга;	Нутгийн хишиг 2018		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN0168525851RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia жонш Дундговь аймгийн ЗДТГ, Баянжаргалан сумын Засаг дарга Contract Artisanal mining agreement 2018-03-28 2019-03-28 2018 Нутгийн хишиг 2018 -1 rc 0 -1 -1 1 145236 ocds-591adf-MN0168525851RC http://admin.iltodgeree.mn/app/932/932-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/932/932-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 8 145 8 145"
734.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Хайлуур Жонш;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-03-27	Гэрээ	Дорноговь аймгийн Айраг сумын Засаг дарга;	Нөхөрлөлийн ахлагч Амарсанаа		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN5624306096RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 35 Дорноговь аймгийн Айраг сумын Засаг дарга Contract Artisanal mining agreement 2018-03-27 2019-03-27 2018 Нөхөрлөлийн ахлагч Амарсанаа -1 rc 0 -1 -1 1 136073 ocds-591adf-MN5624306096RC http://admin.iltodgeree.mn/app/930/930-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/930/930-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 6 115 6 115"
735.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Жонш;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-03-23	Гэрээ	Дундговь аймгийн Хулд сумын Засаг дарга;	Хулд Орд		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN4526254065RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 91 Дундговь аймгийн Хулд сумын Засаг дарга Contract Artisanal mining agreement 2018-03-23 2019-03-23 2018 Хулд Орд -1 rc 0 -1 -1 1 120041 ocds-591adf-MN4526254065RC http://admin.iltodgeree.mn/app/959/959-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/959/959-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 8 156 8 156"
736.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Хайлуур Жонш;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-03-20	Гэрээ	Дорноговь аймгийн Айраг сумын Засаг дарга;	Дэвжин дэлгэрэх нутгийн залуус	Тагт нэртэй газарт бичил уурхайгаар хайлуур жонш олборлох	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN7330500101RC		" Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ mn MN Mongolia 35 Дорноговь аймгийн Айраг сумын Засаг дарга Засаг дарга Л.Мөнхжаргал Contract Artisanal mining agreement 2018-03-20 2021-03-20 2018 Дэвжин дэлгэрэх нутгийн залуус Нөхөрлөлийн ахлагч Б.Цог-Юүрэн -1 Тагт нэртэй газарт бичил уурхайгаар хайлуур жонш олборлох Government rc 0 -1 -1 1 129964 ocds-591adf-MN7330500101RC http://admin.iltodgeree.mn/app/917/917-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.pdf http://admin.iltodgeree.mn/app/917/917-bichil-uurkhaygaar-ashigt-maltmal-olborlokh-tukhay-geree.txt 6 115 6 115"
737.	"Нийгмийн хариуцлагын гэрээ [Төв аймгийн Заамар сум - ""Баянгол Эко Заамар"" ХХК]"	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2018-03-12	Гэрээ	Төв аймгийн Заамар сум;	Баянгол Эко Заамар ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN1382913403RC		" Нийгмийн хариуцлагын гэрээ [Төв аймгийн Заамар сум - ""Баянгол Эко Заамар"" ХХК] mn MN Mongolia 41 Төв аймгийн Заамар сум Contract Localcooperation agreement 2018-03-12 2018 5906865 Баянгол Эко Заамар ХХК 1 rc 0 -1 -1 1 3567535 ocds-591adf-MN1382913403RC http://admin.iltodgeree.mn/app/422/422-niygmiyn-khariutslagyn-geree-tv-aymgiyn-zaamar-sum-bayangol-eko-zaamar-khkhk.pdf http://admin.iltodgeree.mn/app/422/422-niygmiyn-khariutslagyn-geree-tv-aymgiyn-zaamar-sum-bayangol-eko-zaamar-khkhk.txt 14 263 14 263"
738.	БОАЖЯ, АМГ,МХЕГ, Сэлэнгэ аймаг болон Монлид трейд ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2018-03-09	Гэрээ	БОАЖЯ, АМГ,МХЕГ, Сэлэнгэ аймгийн ЗДТГ;	Монлид трейд ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN8487549461RC		" БОАЖЯ, АМГ,МХЕГ, Сэлэнгэ аймаг болон Монлид трейд ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ mn MN Mongolia 41 БОАЖЯ, АМГ,МХЕГ, Сэлэнгэ аймгийн ЗДТГ Гэрээ Орон нутагтай хамтран ажиллах гэрээ 2018-03-09 2018 Монлид трейд ХХК -1 MV020575 БОАЖЯ Other rc 0 -1 -1 1 2805556 ocds-591adf-MN8487549461RC https://www.iltodgeree.mn/rc_admin/app/1079/1079-boazhya-amgmkheg-selenge-aymag-bolon-monlid-treyd-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1079/1079-boazhya-amgmkheg-selenge-aymag-bolon-monlid-treyd-khkhk-yn-khoorond-bayguulsan-nkhn-sergeekh-yl-azhillagaany-geree.txt 13 237 13 237"
